# SoC,OCV [V]
0.054000000000000006,3.488629927548286
0.05433333333333333,3.489110966573318
0.05466666666666667,3.489584737567013
0.05499999999999999,3.490051381599568
0.05533333333333333,3.490511036873533
0.055666666666666656,3.490963838863263
0.055999999999999994,3.4914099203282625
0.05633333333333333,3.491849411410596
0.05666666666666667,3.492282439673674
0.056999999999999995,3.492709130153722
0.05733333333333333,3.493129605314116
0.05766666666666666,3.493543985362656
0.057999999999999996,3.493952388099582
0.05833333333333333,3.494354928954363
0.05866666666666666,3.4947517210923476
0.059,3.4951428753846776
0.059333333333333335,3.4955285005335113
0.05966666666666666,3.495908703090689
0.06,3.496283587500738
0.06033333333333332,3.496653256089836
0.06066666666666666,3.4970178092520077
0.06099999999999999,3.4973773453864827
0.06133333333333333,3.497731960932112
0.06166666666666666,3.4980817504486885
0.06199999999999999,3.4984268065604986
0.062333333333333324,3.4987672200942717
0.06266666666666665,3.4991030800843466
0.06299999999999999,3.499434473808624
0.06333333333333332,3.4997614868000366
0.06366666666666665,3.5000842029417014
0.064,3.500402704464255
0.06433333333333333,3.50071707197706
0.06466666666666666,3.5010273845301336
0.065,3.501333719543837
0.06533333333333333,3.501636152948797
0.06566666666666665,3.501934759182551
0.06599999999999999,3.502229611219616
0.06633333333333333,3.502520780596649
0.06666666666666667,3.502808337446468
0.067,3.5030923505334073
0.06733333333333333,3.503372887281154
0.06766666666666665,3.5036500138198914
0.06799999999999999,3.5039237949106488
0.06833333333333333,3.504194294080301
0.06866666666666665,3.504461573613185
0.06899999999999999,3.5047256945762997
0.06933333333333333,3.504986716851972
0.06966666666666665,3.505244699132355
0.06999999999999999,3.5054996989771827
0.07033333333333333,3.5057517728382783
0.07066666666666666,3.506000976095563
0.07099999999999998,3.506247362981497
0.07133333333333333,3.5064909867071856
0.07166666666666666,3.5067318994513443
0.072,3.506970152381466
0.07233333333333333,3.5072057956898353
0.07266666666666666,3.5074388785637614
0.07299999999999998,3.507669449254896
0.07333333333333332,3.507897555100705
0.07366666666666666,3.5081232425520876
0.07399999999999998,3.5083465571012353
0.07433333333333332,3.5085675433968477
0.07466666666666666,3.5087862452320473
0.07499999999999998,3.5090027055622266
0.07533333333333332,3.5092169665417257
0.07566666666666666,3.5094290694802677
0.07599999999999998,3.5096390549166765
0.07633333333333332,3.509846962637674
0.07666666666666666,3.510052831699207
0.07699999999999999,3.5102567003595353
0.07733333333333332,3.51045860618297
0.07766666666666666,3.510658586027722
0.07799999999999999,3.5108566760610658
0.07833333333333331,3.5110529117950673
0.07866666666666665,3.5112473280361907
0.07899999999999999,3.511439958958937
0.07933333333333331,3.5116308381223122
0.07966666666666665,3.5118199984865104
0.07999999999999999,3.5120074723520265
0.08033333333333333,3.5121932914521885
0.08066666666666666,3.5123774869415954
0.08099999999999999,3.5125600894091007
0.08133333333333331,3.5127411289117365
0.08166666666666665,3.5129206349220166
0.08199999999999999,3.5130986363988423
0.08233333333333331,3.513275161802055
0.08266666666666667,3.5134502391057043
0.083,3.513623895743366
0.08333333333333334,3.5137961586902877
0.08366666666666667,3.5139670544527855
0.08399999999999999,3.514136609079536
0.08433333333333333,3.5143048481933254
0.08466666666666667,3.5144717969388513
0.08499999999999999,3.514637480049559
0.08533333333333334,3.514801921860679
0.08566666666666667,3.5149651463200473
0.086,3.515127176939398
0.08633333333333333,3.5152880368672887
0.08666666666666667,3.5154477488796467
0.087,3.515606335389808
0.08733333333333332,3.515763818478097
0.08766666666666667,3.515920219841721
0.08800000000000001,3.5160755608571104
0.08833333333333335,3.516229862591817
0.08866666666666667,3.516383145813677
0.089,3.5165354309476373
0.08933333333333333,3.5166867381407556
0.08966666666666667,3.516837087254033
0.09,3.516986497871598
0.09033333333333332,3.517134989328341
0.09066666666666667,3.517282580662741
0.091,3.5174292906748454
0.09133333333333332,3.5175751379374334
0.09166666666666666,3.5177201408041463
0.092,3.517864317371321
0.09233333333333332,3.5180076855364284
0.09266666666666667,3.5181502629912815
0.093,3.5182920672307487
0.09333333333333334,3.5184331155788264
0.09366666666666668,3.5185734251447154
0.094,3.518713012876974
0.09433333333333334,3.5188518955743433
0.09466666666666666,3.5189900898933955
0.095,3.5191276123147888
0.09533333333333333,3.519264479196537
0.09566666666666666,3.5194007067686623
0.096,3.5195363111418128
0.09633333333333333,3.5196713083322595
0.09666666666666665,3.519805714221204
0.09699999999999999,3.5199395446058976
0.09733333333333333,3.520072815210508
0.09766666666666667,3.520205541693804
0.098,3.520337739619184
0.09833333333333333,3.5204694245042143
0.09866666666666668,3.520600611816749
0.099,3.5207313169838153
0.09933333333333333,3.5208615554161113
0.09966666666666667,3.520991342470255
0.1,3.521120693497835
0.10033333333333333,3.5212496238567064
0.10066666666666665,3.5213781489191134
0.10099999999999999,3.521506284044899
0.10133333333333333,3.5216340446286525
0.10166666666666666,3.5217614460973192
0.102,3.521888503919688
0.10233333333333332,3.5220152336309343
0.10266666666666667,3.522141650797391
0.10300000000000001,3.5222677710645316
0.10333333333333333,3.522393610169011
0.10366666666666666,3.5225191839476087
0.10400000000000001,3.5226445083128892
0.10433333333333333,3.5227695992992576
0.10466666666666667,3.522894473061999
0.105,3.523019145887599
0.10533333333333333,3.523143634218831
0.10566666666666666,3.5232679546213874
0.106,3.5233921238317856
0.10633333333333332,3.5235161587703336
0.10666666666666666,3.523640076551083
0.10699999999999998,3.523763894459106
0.10733333333333332,3.5238876299965427
0.10766666666666667,3.5240113008828287
0.108,3.524134925065889
0.10833333333333334,3.524258520748016
0.10866666666666666,3.5243821063534773
0.109,3.524505700577076
0.10933333333333334,3.524629322397941
0.10966666666666666,3.524752991090365
0.11,3.524876726201551
0.11033333333333332,3.5250005475983603
0.11066666666666666,3.525124475468122
0.11099999999999999,3.525248530330308
0.11133333333333333,3.525372733063003
0.11166666666666665,3.5254971048701704
0.11199999999999999,3.525621667331086
0.11233333333333333,3.525746442414283
0.11266666666666666,3.52587145248858
0.113,3.5259967202995766
0.11333333333333334,3.5261222690171263
0.11366666666666667,3.5262481222353865
0.11399999999999999,3.526374303983886
0.11433333333333333,3.526500838753489
0.11466666666666667,3.5266277514613518
0.11499999999999999,3.5267550675004857
0.11533333333333333,3.5268828127521687
0.11566666666666667,3.5270110135954393
0.11599999999999999,3.5271396968798325
0.11633333333333332,3.5272688899722078
0.11666666666666665,3.5273986207536767
0.11699999999999999,3.5275289176276896
0.11733333333333332,3.5276598095431124
0.11766666666666667,3.527791325953721
0.118,3.527923496865449
0.11833333333333333,3.52805635284439
0.11866666666666667,3.5281899250218305
0.119,3.528324245057411
0.11933333333333332,3.528459345183985
0.11966666666666666,3.5285952581967615
0.12,3.5287320174542582
0.12033333333333332,3.528869656893726
0.12066666666666666,3.5290082109808436
0.121,3.52914771475036
0.12133333333333332,3.5292882038035884
0.12166666666666666,3.5294297143030455
0.12199999999999998,3.529572282923925
0.12233333333333331,3.5297159468875634
0.12266666666666667,3.52986074393773
0.123,3.530006712328094
0.12333333333333334,3.5301538908222136
0.12366666666666667,3.5303023186293156
0.124,3.530452035429621
0.12433333333333332,3.5306030813533855
0.12466666666666665,3.53075549695794
0.125,3.5309093231604107
0.12533333333333332,3.5310646012511593
0.12566666666666665,3.53122137284936
0.12599999999999997,3.5313796798686528
0.12633333333333333,3.531539564491077
0.12666666666666665,3.531701069086148
0.12699999999999997,3.531864236208714
0.1273333333333333,3.5320291085499416
0.12766666666666665,3.532195728888406
0.128,3.5323641399993546
0.12833333333333333,3.5325343846360564
0.12866666666666665,3.5327065054575963
0.129,3.532880544964865
0.12933333333333333,3.533056545437095
0.12966666666666665,3.533234548836442
0.13,3.5334145967653012
0.13033333333333333,3.5335967303857885
0.13066666666666665,3.5337809903468784
0.13099999999999998,3.533967416631581
0.1313333333333333,3.5341560485362264
0.13166666666666665,3.534346924556793
0.13199999999999998,3.5345400822929274
0.1323333333333333,3.5347355583498588
0.13266666666666665,3.53493338821906
0.133,3.5351336062018106
0.13333333333333333,3.5353362452938057
0.13366666666666666,3.535541337077573
0.134,3.535748911586376
0.1343333333333333,3.535958997215366
0.13466666666666666,3.5361716205987346
0.135,3.5363868064935255
0.1353333333333333,3.536604577647102
0.13566666666666666,3.5368249547030994
0.136,3.5370479560900328
0.1363333333333333,3.537273597887191
0.13666666666666666,3.537501893714215
0.13699999999999998,3.5377328546225466
0.1373333333333333,3.537966488981301
0.13766666666666666,3.5382028023713143
0.138,3.538441797481773
0.1383333333333333,3.5386834739703295
0.13866666666666666,3.538927828458069
0.13899999999999998,3.539174854401441
0.1393333333333333,3.539424541982297
0.13966666666666666,3.539676878041314
0.13999999999999999,3.539931846053855
0.1403333333333333,3.5401894260287046
0.14066666666666666,3.5404495944724412
0.141,3.54071232435047
0.1413333333333333,3.540977584985858
0.14166666666666666,3.5412453422163237
0.142,3.541515558286926
0.1423333333333333,3.5417881918096565
0.14266666666666666,3.5420631977843495
0.14300000000000002,3.5423405277872266
0.14333333333333334,3.542620129856249
0.14366666666666666,3.5429019485997917
0.144,3.5431859252699076
0.1443333333333333,3.5434719977082687
0.14466666666666667,3.543760100800957
0.14499999999999996,3.544050166366646
0.14533333333333331,3.5443421232262953
0.14566666666666667,3.544635897372048
0.14599999999999996,3.5449314122945017
0.14633333333333332,3.545228588975954
0.14666666666666667,3.5455273461264722
0.14699999999999996,3.5458276003775433
0.14733333333333332,3.5461292663199746
0.14766666666666667,3.5464322571584916
0.14800000000000002,3.5467364846304323
0.14833333333333332,3.5470418591773365
0.14866666666666667,3.5473482902212194
0.149,3.5476556866241182
0.14933333333333332,3.547963956721744
0.14966666666666667,3.5482730086486285
0.15,3.5485827505985545
0.15033333333333332,3.548893090894155
0.15066666666666667,3.5492039387667074
0.151,3.5495152042465805
0.15133333333333332,3.5498267983612175
0.15166666666666664,3.5501386334372023
0.15199999999999997,3.5504506235818876
0.15233333333333332,3.5507626846928413
0.15266666666666667,3.5510747347714644
0.153,3.5513866941554917
0.15333333333333332,3.551698485535288
0.15366666666666667,3.552010034729431
0.154,3.5523212704732403
0.15433333333333332,3.552632124562046
0.15466666666666665,3.552942532090106
0.15499999999999997,3.5532524317585104
0.15533333333333332,3.5535617658892833
0.15566666666666662,3.5538704805772925
0.15599999999999997,3.5541785258544283
0.15633333333333332,3.5544858555693524
0.15666666666666662,3.5547924280697383
0.15699999999999997,3.5550982058102267
0.15733333333333333,3.555403155387667
0.15766666666666668,3.555707247649986
0.15799999999999997,3.556010457858226
0.15833333333333333,3.5563127655708446
0.15866666666666668,3.556614154656317
0.15899999999999997,3.556914613313884
0.15933333333333333,3.5572141338219723
0.15966666666666665,3.5575127130679887
0.15999999999999998,3.55781035202982
0.16033333333333333,3.5581070556798156
0.16066666666666665,3.5584028329614656
0.161,3.5586976968199626
0.16133333333333333,3.5589916639665944
0.16166666666666668,3.559284754771446
0.16199999999999998,3.5595769931676866
0.16233333333333333,3.5598684062962236
0.16266666666666663,3.5601590249125703
0.16299999999999998,3.5604488827822487
0.1633333333333333,3.5607380164896942
0.16366666666666665,3.5610264653223087
0.16399999999999998,3.56131427121776
0.16433333333333333,3.5616014784489116
0.16466666666666663,3.5618881334428516
0.16499999999999998,3.562174284618547
0.16533333333333333,3.5624599819692335
0.16566666666666666,3.562745277409039
0.16599999999999998,3.563030224121671
0.1663333333333333,3.5633148763199776
0.16666666666666666,3.5635992890860715
0.16699999999999998,3.5638835182922004
0.16733333333333333,3.564167620245115
0.16766666666666663,3.564451651478919
0.16799999999999998,3.564735668574883
0.1683333333333333,3.5650197277163502
0.16866666666666666,3.5653038850455165
0.16899999999999998,3.5655881959896845
0.16933333333333334,3.5658727150123344
0.16966666666666663,3.5661574954537385
0.16999999999999998,3.566442589478474
0.17033333333333334,3.566728047710734
0.17066666666666666,3.5670139190440002
0.17100000000000004,3.5673002504868814
0.17133333333333334,3.567587086720181
0.1716666666666667,3.567874470535976
0.172,3.568162442158563
0.17233333333333334,3.568451039027359
0.17266666666666666,3.5687402956832437
0.17300000000000001,3.569030243796002
0.17333333333333334,3.5693209118243177
0.1736666666666667,3.5696123248883325
0.174,3.569904504687987
0.17433333333333334,3.5701974690978076
0.17466666666666666,3.5704912327623495
0.175,3.5707858064349365
0.17533333333333334,3.571081196839362
0.17566666666666667,3.5713774066527613
0.17600000000000002,3.5716744346673126
0.17633333333333334,3.5719722755163374
0.1766666666666667,3.5722709196592963
0.177,3.572570353419583
0.17733333333333334,3.5728705586590603
0.17766666666666664,3.5731715135902213
0.178,3.5734731921617047
0.17833333333333332,3.573775564042808
0.1786666666666667,3.5740785947457416
0.179,3.574382245957509
0.17933333333333334,3.5746864753675354
0.17966666666666664,3.574991236797382
0.18,3.5752964803825353
0.18033333333333335,3.5756021523547474
0.18066666666666667,3.57590819608104
0.181,3.5762145515120367
0.18133333333333335,3.5765211553016094
0.1816666666666667,3.5768279410724033
0.182,3.5771348399020546
0.18233333333333335,3.5774417802538316
0.18266666666666667,3.5777486882346734
0.18300000000000002,3.5780554878932533
0.18333333333333335,3.5783621010968694
0.18366666666666667,3.578668448724454
0.184,3.5789744501611556
0.18433333333333335,3.5792800235099347
0.18466666666666665,3.579585085943902
0.185,3.5798895542638878
0.18533333333333335,3.5801933448855596
0.18566666666666667,3.5804963741510982
0.18600000000000003,3.5807985586603115
0.18633333333333335,3.5810998151840185
0.1866666666666667,3.581400061866232
0.187,3.5816992177221874
0.18733333333333335,3.581997202855505
0.18766666666666665,3.5822939387995936
0.188,3.5825893490272347
0.18833333333333332,3.5828833589227185
0.18866666666666665,3.583175896048161
0.189,3.583466890408942
0.18933333333333335,3.583756274334926
0.18966666666666665,3.5840439835379647
0.19,3.584329956579023
0.19033333333333335,3.5846141350095824
0.19066666666666665,3.5848964636163396
0.191,3.5851768907893287
0.1913333333333333,3.5854553684284136
0.19166666666666665,3.585731852096419
0.192,3.586006301159719
0.19233333333333336,3.586278678601869
0.19266666666666665,3.5865489518455167
0.193,3.586817092192694
0.19333333333333333,3.5870830748571807
0.19366666666666668,3.5873468790809504
0.19399999999999998,3.5876084883433745
0.19433333333333333,3.5878678901924586
0.19466666666666665,3.588125076279831
0.195,3.5883800423805963
0.19533333333333336,3.5886327881509166
0.19566666666666666,3.5888833177151387
0.196,3.589131639113874
0.19633333333333333,3.58937776425017
0.19666666666666668,3.589621708906096
0.197,3.5898634928180866
0.19733333333333336,3.5901031394781926
0.19766666666666666,3.590340676086696
0.198,3.590576133497173
0.19833333333333333,3.5908095459584373
0.19866666666666666,3.5910409515188677
0.19899999999999998,3.5912703915289557
0.19933333333333333,3.591497910544679
0.19966666666666666,3.5917235562901966
0.2,3.5919473796640027
0.20033333333333336,3.592169434542169
0.20066666666666666,3.592389777697564
0.201,3.5926084687188657
0.20133333333333334,3.592825569767635
0.2016666666666667,3.593041145871855
0.202,3.593255264499609
0.20233333333333337,3.5934679954528064
0.20266666666666666,3.593679410811767
0.203,3.593889584917794
0.2033333333333333,3.5940985941923973
0.20366666666666666,3.5943065170498216
0.204,3.5945134338149165
0.20433333333333334,3.5947194264980555
0.20466666666666666,3.5949245790318836
0.20500000000000002,3.5951289768961323
0.20533333333333337,3.595332707005303
0.20566666666666666,3.595535857639796
0.20600000000000002,3.5957385184345263
0.2063333333333333,3.595940780184083
0.20666666666666667,3.596142734746288
0.207,3.5963444749577738
0.20733333333333334,3.596546094391944
0.20766666666666667,3.596747687580138
0.20800000000000002,3.5969493496249085
0.20833333333333331,3.597151176060648
0.20866666666666667,3.597353262758684
0.209,3.597555705891983
0.20933333333333334,3.5977586017043617
0.20966666666666667,3.5979620463770865
0.21000000000000002,3.598166135907829
0.21033333333333334,3.598370965808853
0.21066666666666667,3.5985766313179024
0.21100000000000002,3.5987832269377598
0.21133333333333335,3.598990846233532
0.21166666666666667,3.599199581678594
0.212,3.5994095245905795
0.21233333333333335,3.599620764807444
0.21266666666666667,3.5998333904900996
0.21300000000000002,3.600047487945032
0.21333333333333332,3.600263141213955
0.21366666666666667,3.6004804323089092
0.214,3.6006994406147332
0.21433333333333332,3.600920242603721
0.21466666666666664,3.6011429116164004
0.215,3.6013675177888795
0.21533333333333335,3.601594127613773
0.21566666666666667,3.601822803690037
0.21600000000000003,3.6020536045095954
0.21633333333333332,3.6022865839349527
0.21666666666666667,3.602521791557837
0.217,3.6027592719494965
0.21733333333333335,3.6029990643379284
0.21766666666666667,3.6032412023888285
0.218,3.6034857142128165
0.21833333333333332,3.603732621870759
0.21866666666666668,3.6039819411732372
0.219,3.604233681516278
0.21933333333333332,3.6044878453465388
0.21966666666666665,3.6047444288106685
0.22,3.6050034209438113
0.22033333333333335,3.605264803448619
0.22066666666666668,3.605528550626567
0.22100000000000003,3.605794629639725
0.22133333333333333,3.606063000102931
0.22166666666666668,3.6063336140861244
0.222,3.6066064162051794
0.22233333333333336,3.606881343221404
0.22266666666666665,3.6071583251990034
0.223,3.6074372847580665
0.22333333333333333,3.607718137125935
0.22366666666666668,3.6080007903921385
0.22399999999999998,3.6082851461776264
0.22433333333333333,3.6085710994578486
0.22466666666666665,3.6088585389133123
0.225,3.609147347366679
0.22533333333333333,3.6094374016370305
0.22566666666666665,3.609728574259336
0.226,3.61002073286927
0.22633333333333333,3.6103137405759993
0.22666666666666668,3.610607456554628
0.22699999999999998,3.610901737064547
0.22733333333333333,3.6111964354975847
0.22766666666666666,3.611491403003388
0.228,3.6117864891578964
0.2283333333333333,3.612081541995407
0.22866666666666666,3.6123764100166493
0.22899999999999998,3.6126709416104807
0.22933333333333333,3.6129649855595933
0.22966666666666663,3.6132583917374066
0.22999999999999998,3.6135510121605496
0.23033333333333333,3.6138427010580365
0.23066666666666666,3.614133315480824
0.231,3.6144227158925055
0.23133333333333334,3.6147107661419544
0.2316666666666667,3.6149973352846363
0.23199999999999998,3.615282296867431
0.23233333333333334,3.61556552927127
0.23266666666666666,3.615846916197165
0.233,3.6161263474003627
0.23333333333333334,3.6164037185617546
0.2336666666666667,3.6166789316064465
0.23399999999999999,3.616951894965281
0.23433333333333334,3.6172225233161286
0.23466666666666663,3.617490738874951
0.235,3.6177564704957748
0.23533333333333334,3.618019653701292
0.23566666666666664,3.6182802308199005
0.236,3.6185381512790205
0.2363333333333333,3.618793371245197
0.23666666666666666,3.6190458536051366
0.237,3.6192955678909287
0.23733333333333334,3.6195424898252213
0.23766666666666664,3.6197866020570357
0.238,3.6200278932083165
0.2383333333333333,3.6202663576689456
0.2386666666666667,3.620501995477414
0.239,3.620734812299417
0.23933333333333334,3.620964818970991
0.23966666666666664,3.6211920312876935
0.24,3.621416469760332
0.24033333333333334,3.6216381591214106
0.24066666666666667,3.6218571286903414
0.24100000000000002,3.622073411542385
0.24133333333333334,3.622287044235504
0.2416666666666667,3.6224980666084505
0.242,3.6227065216423053
0.24233333333333335,3.622912455055718
0.24266666666666664,3.623115915069589
0.243,3.6233169521594637
0.24333333333333332,3.6235156186515347
0.24366666666666667,3.623711968915421
0.244,3.62390605874792
0.24433333333333335,3.624097945149957
0.24466666666666667,3.624287686160219
0.24500000000000002,3.6244753407301586
0.24533333333333335,3.6246609684407627
0.24566666666666667,3.624844629331439
0.24600000000000002,3.6250263837283407
0.24633333333333335,3.6252062919713386
0.2466666666666667,3.625384414552637
0.247,3.625560811710291
0.24733333333333335,3.625735543291302
0.24766666666666667,3.6259086686573774
0.24800000000000003,3.6260802466170245
0.24833333333333332,3.6262503352604067
0.24866666666666667,3.6264189918668372
0.24899999999999997,3.626586272816104
0.24933333333333332,3.6267522334278053
0.24966666666666668,3.626916928091898
0.25,3.627080410019006
0.2503333333333334,3.627242731174539
0.2506666666666667,3.6274039422452917
0.251,3.627564092641943
0.2513333333333333,3.627723230396455
0.2516666666666667,3.6278814021405923
0.252,3.6280386530720725
0.25233333333333335,3.6281950268750265
0.2526666666666667,3.628350565843706
0.253,3.628505310744517
0.2533333333333333,3.6286593007947214
0.2536666666666667,3.6288125736692427
0.254,3.6289651655376822
0.2543333333333333,3.6291171110152693
0.25466666666666665,3.629268443177862
0.255,3.6294191935657616
0.25533333333333336,3.629569392149335
0.2556666666666667,3.6297190674563335
0.256,3.629868246491556
0.2563333333333333,3.630016954744865
0.2566666666666667,3.6301652162218954
0.257,3.630313053499881
0.25733333333333336,3.6304604877109923
0.25766666666666665,3.630607538577875
0.258,3.630754224439065
0.25833333333333336,3.6309005622408113
0.25866666666666666,3.631046567665215
0.259,3.631192255083539
0.25933333333333336,3.631337637580817
0.25966666666666666,3.6314827269999674
0.26,3.6316275340072295
0.26033333333333336,3.6317720680944086
0.2606666666666667,3.6319163376253814
0.261,3.632060349873235
0.2613333333333333,3.632204111027082
0.26166666666666666,3.6323476263179413
0.262,3.632490899991448
0.26233333333333336,3.6326339353411954
0.26266666666666666,3.6327767347591338
0.263,3.6329192998033206
0.2633333333333333,3.6330616312108805
0.26366666666666666,3.633203728948255
0.264,3.63334559225282
0.2643333333333333,3.6334872196471015
0.26466666666666666,3.6336286090571384
0.265,3.6337697577956027
0.26533333333333337,3.6339106625974247
0.26566666666666666,3.634051319670097
0.266,3.634191724756312
0.2663333333333333,3.6343318731514964
0.2666666666666667,3.6344717597509475
0.267,3.634611379089268
0.2673333333333333,3.6347507253557505
0.2676666666666667,3.6348897924980093
0.268,3.6350285742092043
0.2683333333333333,3.635167063968835
0.2686666666666667,3.6353052550992664
0.269,3.635443140738704
0.2693333333333333,3.635580713939472
0.2696666666666666,3.6357179676805242
0.27,3.635854894898951
0.2703333333333333,3.6359914885153906
0.2706666666666667,3.6361277414793025
0.271,3.6362636467814573
0.2713333333333333,3.6363991974843843
0.2716666666666667,3.636534386752395
0.272,3.6366692078608818
0.27233333333333337,3.6368036542344244
0.27266666666666667,3.6369377194634485
0.273,3.637071397324277
0.2733333333333334,3.6372046817985675
0.2736666666666667,3.637337567088452
0.274,3.6374700476348747
0.2743333333333334,3.6376021181333553
0.27466666666666667,3.637733773550642
0.275,3.6378650091179705
0.2753333333333334,3.6379958203613483
0.2756666666666667,3.6381262031049504
0.276,3.6382561534793365
0.2763333333333334,3.6383856679329054
0.2766666666666667,3.6385147432250284
0.277,3.638643376441152
0.2773333333333333,3.638771564998424
0.2776666666666666,3.6388993066504924
0.278,3.639026599465709
0.2783333333333333,3.6391534418519647
0.2786666666666667,3.639279832548703
0.279,3.6394057706255922
0.2793333333333333,3.639531255488234
0.2796666666666667,3.6396562868527798
