Temperature [degC],Current [A],SoC,Voltage [V],Local ECM resistance [Ohm],Time [h],Cell temperature [degC]
15.0,-2.0,0.0,3.13993126081756,-0.06996563040877903,0.0,15.0
15.0,-2.0,0.006666666666666667,3.414241791461917,-0.12636493748054803,0.016666666666666666,15.091366851562043
15.0,-2.0,0.013333333333333334,3.48243027564335,-0.10596359720881512,0.03333333333333333,15.169067145705242
15.0,-2.0,0.020000000000000004,3.519371292495303,-0.08749851590074754,0.05,15.23830691817443
15.0,-2.0,0.02666666666666667,3.542143045303967,-0.07370216943533216,0.06666666666666667,15.300771179173807
15.0,-2.0,0.03333333333333333,3.5570407533001833,-0.06384229601325365,0.08333333333333333,15.35745317755078
15.0,-2.0,0.04000000000000001,3.567132884423295,-0.05685984115689792,0.1,15.40905639996771
15.0,-2.0,0.046666666666666676,3.5741438003484163,-0.051883178167950086,0.11666666666666667,15.456125657894404
15.0,-2.0,0.05333333333333333,3.5791301837311256,-0.04828105909571413,0.13333333333333333,15.49910854137687
15.0,-2.0,0.06,3.5827713421206138,-0.04561717785054143,0.15,15.538385919597658
15.0,-2.0,0.06666666666666667,3.5855164530612247,-0.04359641288808925,0.16666666666666666,15.573996049279685
15.0,-2.0,0.07333333333333333,3.587665935749541,-0.04202031072771085,0.18333333333333332,15.606813513072552
15.0,-2.0,0.08000000000000002,3.589427019317076,-0.040757746282588554,0.2,15.636848992565547
15.0,-2.0,0.08666666666666668,3.5909473104149607,-0.039723165480104246,0.21666666666666667,15.664283096231316
15.0,-2.0,0.09333333333333335,3.5923423630161175,-0.038863894979666476,0.23333333333333334,15.689316094127946
15.0,-2.0,0.10000000000000002,3.593720400891354,-0.038153443873754085,0.25,15.712144647772561
15.0,-2.0,0.10666666666666667,3.595208840600024,-0.037589509738543476,0.26666666666666666,15.733103159363111
15.0,-2.0,0.11333333333333334,3.5969856738388386,-0.03719512794911229,0.2833333333333333,15.752128784011802
15.0,-2.0,0.12000000000000001,3.599302097570051,-0.03701381451575126,0.3,15.769390904115028
15.0,-2.0,0.12666666666666668,3.6024584154399975,-0.037080700024034526,0.31666666666666665,15.784724303520932
15.0,-2.0,0.13333333333333333,3.6066529439138977,-0.037341946299791935,0.3333333333333333,15.798819605801611
15.0,-2.0,0.13999999999999999,3.61173209445812,-0.037571101629998,0.35,15.81163040438156
15.0,-2.0,0.14666666666666664,3.617142245226966,-0.03746417199689334,0.36666666666666664,15.823207904792582
15.0,-2.0,0.15333333333333332,3.622362004454684,-0.036964896380303765,0.38333333333333336,15.833630191419672
15.0,-2.0,0.16000000000000003,3.627354857747404,-0.03637417960405332,0.4,15.84297964801766
15.0,-2.0,0.16666666666666669,3.6324556428471304,-0.03600099234889976,0.4166666666666667,15.851335814392485
15.0,-2.0,0.17333333333333334,3.63785546124679,-0.035818866683934754,0.43333333333333335,15.858786506320655
15.0,-2.0,0.18,3.6432529819028927,-0.03551234776035584,0.45,15.865375485762968
15.0,-2.0,0.18666666666666665,3.6480985095892304,-0.034860627284112995,0.4666666666666667,15.871006667329937
15.0,-2.0,0.1933333333333333,3.6521570371295993,-0.03401800311195614,0.48333333333333334,15.876034037323507
15.0,-2.0,0.19999999999999996,3.655726052972858,-0.03333925900330815,0.5,15.880436100495956
15.0,-2.0,0.20666666666666664,3.6594439418335956,-0.03307687937524007,0.5166666666666667,15.884235090659502
15.0,-2.0,0.21333333333333332,3.6639232888651447,-0.033243782806975826,0.5333333333333333,15.887469392438845
15.0,-2.0,0.22,3.669184825858855,-0.033500286804251996,0.55,15.890180263797049
15.0,-2.0,0.22666666666666666,3.6744013279187113,-0.0332999671109755,0.5666666666666667,15.892408229229943
15.0,-2.0,0.23333333333333334,3.6787321640983155,-0.03254788729253467,0.5833333333333334,15.894191716823684
15.0,-2.0,0.24,3.682104918677912,-0.03170077879004097,0.6,15.89556223340901
15.0,-2.0,0.24666666666666667,3.6849067997383034,-0.031093911055667174,0.6166666666666667,15.896484089991986
15.0,-2.0,0.2533333333333333,3.6874770928854885,-0.03072418849791015,0.6333333333333333,15.897118748734158
15.0,-2.0,0.26,3.68995319801797,-0.030464865494233002,0.65,15.897457733406725
15.0,-2.0,0.2666666666666666,3.6923279920019545,-0.030218454279732583,0.6666666666666666,15.897513764271025
15.0,-2.0,0.2733333333333333,3.694556727890308,-0.029954974319633683,0.6833333333333333,15.897308465444496
15.0,-2.0,0.27999999999999997,3.6966259753874464,-0.029690403065855804,0.7,15.896864984566548
15.0,-2.0,0.2866666666666667,3.6985624915109985,-0.02944876243044759,0.7166666666666667,15.896202650822715
15.0,-2.0,0.29333333333333333,3.700411694487216,-0.029241559550351022,0.7333333333333333,15.895345606926242
15.0,-2.0,0.30000000000000004,3.702217904438149,-0.029067952216796485,0.75,15.894311339440549
15.0,-2.0,0.30666666666666675,3.704015892846667,-0.02892171541473388,0.7666666666666667,15.893072008929892
15.0,-2.0,0.3133333333333334,3.7058298538977117,-0.02879606344367259,0.7833333333333333,15.891717531969675
15.0,-2.0,0.32000000000000006,3.707675963502011,-0.02868571173512425,0.8,15.890246403367087
15.0,-2.0,0.3266666666666667,3.709564732396009,-0.028586989264496772,0.8166666666666667,15.888668610849379
15.0,-2.0,0.3333333333333334,3.7115030336353136,-0.02849749772698896,0.8333333333333334,15.886992665286357
15.0,-2.0,0.3400000000000001,3.7134954380586085,-0.028415686840045813,0.85,15.88524714109036
15.0,-2.0,0.3466666666666668,3.7155451879421766,-0.028340588558101405,0.8666666666666667,15.88341578288339
15.0,-2.0,0.35333333333333344,3.7176546402264585,-0.028271557208317873,0.8833333333333333,15.881502765042967
15.0,-2.0,0.36000000000000015,3.719825599370003,-0.02820814006575368,0.9,15.879528859596292
15.0,-2.0,0.3666666666666668,3.7220595825790967,-0.02815003090478286,0.9166666666666666,15.877487740876347
15.0,-2.0,0.37333333333333335,3.7243577960196674,-0.028096955422669552,0.9333333333333333,15.875415586773613
15.0,-2.0,0.38,3.7267213730015363,-0.02804872317864083,0.95,15.873316963569152
15.0,-2.0,0.3866666666666667,3.729151325288526,-0.02800516833466072,0.9666666666666667,15.871195541763768
15.0,-2.0,0.39333333333333337,3.731648582681578,-0.027966146508019436,0.9833333333333333,15.86905671009572
15.0,-2.0,0.4000000000000001,3.7342139773163865,-0.02793151393860783,1.0,15.866922241338273
15.0,-2.0,0.40666666666666673,3.7368483256850795,-0.027901160524574704,1.0166666666666666,15.86478252360638
