Temperature [degC],Current [A],SoC,Voltage [V],Local ECM resistance [Ohm],Time [h],Cell temperature [degC]
15.0,-8.0,0.0,3.2369289953396576,-0.029616124417456986,0.0,15.0
15.0,-8.0,0.02666666666666667,3.6656570962618527,-0.03386746258471641,0.016666666666666666,15.581888195800559
15.0,-8.0,0.05333333333333334,3.6749295620929745,-0.024046393227790237,0.03333333333333333,16.075306479337712
15.0,-8.0,0.08000000000000002,3.678701756734767,-0.021349094834334784,0.05,16.51602189254453
15.0,-8.0,0.10666666666666667,3.6890440855648046,-0.02112688108820532,0.06666666666666667,16.91444927105539
15.0,-8.0,0.13333333333333333,3.7070608828556972,-0.021887196733038187,0.08333333333333333,17.27676862274501
15.0,-8.0,0.16000000000000003,3.7252460663860565,-0.021331639604452227,0.1,17.60746119087719
15.0,-8.0,0.1866666666666667,3.7386236541485567,-0.02003287161404094,0.11666666666666667,17.910048535516864
15.0,-8.0,0.21333333333333332,3.7557576959903223,-0.019791746114101175,0.13333333333333333,18.187476984056673
15.0,-8.0,0.24,3.7653094703722956,-0.018327699587999405,0.15,18.442284500507014
15.0,-8.0,0.26666666666666666,3.7728149950702323,-0.017616188620317,0.16666666666666666,18.67664370401866
15.0,-8.0,0.29333333333333333,3.77918583468959,-0.0171571590071008,0.18333333333333332,18.89277842575575
15.0,-8.0,0.32000000000000006,3.7860293279286665,-0.016965241140471213,0.2,19.092389288430013
15.0,-8.0,0.34666666666666673,3.793868326877886,-0.016875033037097645,0.21666666666666667,19.276956236205592
15.0,-8.0,0.3733333333333334,3.802836633946626,-0.016833443355477044,0.23333333333333334,19.447910364526138
15.0,-8.0,0.4000000000000001,3.812998325657301,-0.016830101925820354,0.25,19.606549771405753
15.0,-8.0,0.4266666666666667,3.824397756133242,-0.016860839429455047,0.26666666666666666,19.75405967178466
15.0,-8.0,0.45333333333333337,3.8370676811773086,-0.01692272934738726,0.2833333333333333,19.891534212087834
15.0,-8.0,0.48000000000000004,3.8510354613095585,-0.017013857814519088,0.3,20.019966963369427
15.0,-8.0,0.5066666666666667,3.866357720127677,-0.017136352195292196,0.31666666666666665,20.140043492854375
15.0,-8.0,0.5333333333333333,3.8833769285857915,-0.01731956395817003,0.3333333333333333,20.25320918408653
15.0,-8.0,0.5599999999999999,3.9044316956975393,-0.017763316187459636,0.35,20.359981472545428
15.0,-8.0,0.5866666666666666,3.9357283481055605,-0.018698825504700093,0.36666666666666664,20.461049005797065
15.0,-8.0,0.6133333333333333,3.966805589892322,-0.018453575440706586,0.38333333333333336,20.55710023771178
15.0,-8.0,0.6400000000000001,3.9909636607313344,-0.018182724320680913,0.4,20.648815193679354
15.0,-8.0,0.6666666666666667,4.0144105479756815,-0.018360712460153753,0.4166666666666667,20.737103275921584
15.0,-8.0,0.6933333333333334,4.038901100345913,-0.018643119127327638,0.43333333333333335,20.822684972156082
15.0,-8.0,0.72,4.064691640439023,-0.01896604452461437,0.45,20.906283092555952
15.0,-8.0,0.7466666666666666,4.091842244728188,-0.01932589065899887,0.4666666666666667,20.988635834965464
15.0,-8.0,0.7733333333333332,4.12040478455339,-0.01972801046981554,0.48333333333333334,21.070705792485114
15.0,-8.0,0.7999999999999998,4.150457979011244,-0.020181591152010795,0.5,21.15342619480225
15.0,-8.0,0.8266666666666665,4.182122365952461,-0.02070023652519393,0.5166666666666667,21.237872660914377
15.0,-8.0,0.8410950963809649,4.199989975797431,-0.021015033690134802,0.525684435238103,21.28473424672444
15.0,-8.0,0.8410950963814093,4.199999999527157,-0.0210134381987178,0.5256844352383808,21.28473424672444
15.0,-8.0,0.8642513453424507,4.199999998932807,-0.024317914573955608,0.5423511019047697,21.284591240694965
15.0,-8.0,0.8818224042639802,4.2000000153432495,-0.026594426778052346,0.5590177685714364,21.18047464628569
15.0,-8.0,0.8958579367085239,4.200000058254619,-0.0285252829666063,0.575684435238103,21.02075495869593
15.0,-8.0,0.9073341939620441,4.200000104843102,-0.03023493047485266,0.5923511019047697,20.82921267474933
15.0,-8.0,0.9168707277083726,4.200000043126048,-0.031767457387784796,0.6090177685714363,20.61988149877709
15.0,-8.0,0.9248958560495844,4.200000022359076,-0.033145219910617967,0.625684435238103,20.401635995234415
15.0,-8.0,0.9317189435875054,4.1999999835406925,-0.03438460072487094,0.6423511019047696,20.18026153896784
15.0,-8.0,0.9375698685181537,4.200000000157079,-0.035500544401046774,0.6590177685714363,19.959608867831264
15.0,-8.0,0.9426232596781945,4.199999996573548,-0.03650700772821369,0.675684435238103,19.74223199070036
15.0,-8.0,0.9470143290589917,4.2000000028242805,-0.03741692877139826,0.6923511019047697,19.529840414073306
15.0,-8.0,0.9508495204055248,4.199999955495179,-0.038242034089475484,0.7090177685714364,19.323557910094223
15.0,-8.0,0.9542139368922192,4.200000085392097,-0.03899286311751282,0.725684435238103,19.124059683813357
15.0,-8.0,0.957176518359984,4.199999750627384,-0.039678460179285224,0.7423511019047697,18.931778190416765
15.0,-8.0,0.9597938153953729,4.199999846155119,-0.04030650228105304,0.7590177685714363,18.74691802932739
15.0,-8.0,0.962112721896528,4.199999915843949,-0.04088375246704397,0.775684435238103,18.56955120485958
15.0,-8.0,0.9641724337599243,4.200000001045876,-0.041415984796108585,0.7923511019047697,18.399642674616302
15.0,-8.0,0.966006014912437,4.200000031489046,-0.041908127524976184,0.8090177685714364,18.2370812208909
15.0,-8.0,0.967641550248216,4.200000042252244,-0.042364285639957706,0.825684435238103,18.08171001691761
15.0,-8.0,0.9691030287697511,4.199999993886637,-0.04278807540937929,0.8423511019047697,17.933334435064523
15.0,-8.0,0.9704110478721006,4.199999987091792,-0.04318258238335505,0.8590177685714363,17.7917312495822
15.0,-8.0,0.9715834103153833,4.199999999180601,-0.043550531829963046,0.875684435238103,17.656669002831393
15.0,-8.0,0.9726355985390771,4.200000017006195,-0.04389417119343928,0.8923511019047696,17.52790960799706
15.0,-8.0,0.9735810934352377,4.199999975631308,-0.044215608818929976,0.9090177685714363,17.405200463080973
15.0,-8.0,0.9741686786216693,4.200000000833676,-0.04442204132653217,0.9203472115053182,17.325192375370193
15.0,8.0,0.9741686786214541,4.02541274776843,0.020434940203943434,0.920347211505596,17.325192375370193
15.0,8.0,0.9475020119552318,3.9688600481887493,0.023224604557221532,0.9370138781719849,17.679665117077263
15.0,8.0,0.920835345288565,3.9376991801992745,0.023012183600090056,0.9536805448386516,17.990256282255302
15.0,8.0,0.8941686786218984,3.910533372197626,0.022461029780958822,0.9703472115053182,18.270122998146405
15.0,8.0,0.8675020119552317,3.8851514698384864,0.021838921794910485,0.9870138781719849,18.524440996577937
