Temperature [degC],Current [A],SoC,Voltage [V],Local ECM resistance [Ohm],Time [h],Cell temperature [degC]
15.0,-7.0,0.0,3.226106564166353,-0.03230093773805016,0.0,15.0
15.0,-7.0,0.02333333333333333,3.649579429572775,-0.03966564830998407,0.016666666666666666,15.488606381525017
15.0,-7.0,0.04666666666666666,3.6630746640603715,-0.027529709330503072,0.03333333333333333,15.903068582410526
15.0,-7.0,0.07,3.6669313882023915,-0.02368695819360018,0.05,16.273403159031602
15.0,-7.0,0.09333333333333334,3.671336910434443,-0.022389065755643398,0.06666666666666667,16.608348151173686
15.0,-7.0,0.11666666666666667,3.6834379932818275,-0.022790136522450953,0.08333333333333333,16.913061738955946
15.0,-7.0,0.14,3.6994278894517776,-0.023263740666850424,0.1,17.19123952259929
15.0,-7.0,0.16333333333333333,3.715792811331455,-0.022605682705996735,0.11666666666666667,17.445812275312733
15.0,-7.0,0.18666666666666665,3.727709347290399,-0.021335293060871483,0.13333333333333333,17.679198982955768
15.0,-7.0,0.20999999999999996,3.743291223110161,-0.021138854122315323,0.15,17.893488787016167
15.0,-7.0,0.23333333333333328,3.7534876845847847,-0.0199814486128993,0.16666666666666666,18.090461569975275
15.0,-7.0,0.2566666666666666,3.7608665562150767,-0.019046350072641754,0.18333333333333332,18.27186570324983
15.0,-7.0,0.27999999999999997,3.766886453399294,-0.01852066401126048,0.2,18.439063764063746
15.0,-7.0,0.3033333333333333,3.7725830738835273,-0.018207153519805872,0.21666666666666667,18.593442765542875
15.0,-7.0,0.3266666666666666,3.778818178228489,-0.01806079799506266,0.23333333333333334,18.73615828655852
15.0,-7.0,0.3499999999999999,3.785833029668823,-0.017978416688733314,0.25,18.86823316645706
15.0,-7.0,0.3733333333333333,3.7937059268966404,-0.01793413626148732,0.26666666666666666,18.990637399364516
15.0,-7.0,0.3966666666666666,3.8024797244892587,-0.017921400234941678,0.2833333333333333,19.104350559313446
15.0,-7.0,0.41999999999999993,3.8121862927009924,-0.017937227581916102,0.3,19.209914944830246
15.0,-7.0,0.44333333333333325,3.82285025554533,-0.017979479983798577,0.31666666666666665,19.307876358592353
15.0,-7.0,0.46666666666666656,3.8344887107427432,-0.018046183000107328,0.3333333333333333,19.399602693749728
15.0,-7.0,0.4899999999999999,3.8471231693664834,-0.018136786989865872,0.35,19.485542311254505
15.0,-7.0,0.5133333333333332,3.860816664564936,-0.01825572492213423,0.36666666666666664,19.566225220355307
15.0,-7.0,0.5366666666666666,3.8759144874993288,-0.01843619208134831,0.38333333333333336,19.64198182885815
15.0,-7.0,0.56,3.894257333582772,-0.018848877535249043,0.4,19.713491984094617
15.0,-7.0,0.5833333333333334,3.9206042420389084,-0.019730233944513245,0.4166666666666667,19.78121447338748
15.0,-7.0,0.6066666666666667,3.949483228121545,-0.019783971111741887,0.43333333333333335,19.845639950989323
