Temperature [degC],Current [A],SoC,Voltage [V],Local ECM resistance [Ohm],Time [h],Cell temperature [degC]
15.0,-1.0,0.0,3.1009627296886197,-0.100962729688618,0.0,15.0
15.0,-1.0,0.0033333333333333335,3.271238828800414,-0.18253175818912973,0.016666666666666666,15.034032730592457
15.0,-1.0,0.006666666666666667,3.3342856965484287,-0.1727736299666112,0.03333333333333333,15.063217391561409
15.0,-1.0,0.010000000000000002,3.3777002299540424,-0.15637899728108276,0.05,15.089224389420679
15.0,-1.0,0.013333333333333334,3.4106395219800496,-0.1401356816695585,0.06666666666666667,15.112653674599756
15.0,-1.0,0.016666666666666666,3.4366907981732955,-0.12569587413755692,0.08333333333333333,15.133871861276134
15.0,-1.0,0.020000000000000004,3.457727543479106,-0.1133517881600841,0.1,15.153142010341128
15.0,-1.0,0.023333333333333338,3.4749112141905893,-0.10297239854715737,0.11666666666666667,15.170672273259243
15.0,-1.0,0.026666666666666665,3.4890368438720203,-0.0942961799554061,0.13333333333333333,15.186634190644043
15.0,-1.0,0.03,3.5006948869320005,-0.08704982117979389,0.15,15.201173586363097
15.0,-1.0,0.03333333333333333,3.5103466894135376,-0.08098848249683101,0.16666666666666666,15.214290111351602
15.0,-1.0,0.03666666666666667,3.518359798770775,-0.07590229143633388,0.18333333333333332,15.22634555890744
15.0,-1.0,0.04000000000000001,3.5250315741000557,-0.07161648794135457,0.2,15.237347480180233
15.0,-1.0,0.04333333333333334,3.5306051381393466,-0.06798811994925248,0.21666666666666667,15.247364770841727
15.0,-1.0,0.046666666666666676,3.5352793679628687,-0.0649003260211778,0.23333333333333334,15.25647953152287
15.0,-1.0,0.05000000000000001,3.5392171007549664,-0.062257699502156885,0.25,15.264749359388532
15.0,-1.0,0.05333333333333334,3.5425517904629356,-0.059982443176321634,0.26666666666666666,15.272239128756382
15.0,-1.0,0.05666666666666667,3.5453927884459784,-0.05801106666192314,0.2833333333333333,15.279010700458514
15.0,-1.0,0.060000000000000005,3.547829724898975,-0.056291749273497796,0.3,15.285116738456907
15.0,-1.0,0.06333333333333334,3.549936414508516,-0.054782505386037364,0.31666666666666665,15.290400265417418
15.0,-1.0,0.06666666666666667,3.551772522676506,-0.05344815319624631,0.3333333333333333,15.295234110642355
15.0,-1.0,0.06999999999999999,3.5533876219473353,-0.05226052798957427,0.35,15.29961255052865
15.0,-1.0,0.07333333333333332,3.5548223900704996,-0.05119652846697466,0.36666666666666664,15.303547356774232
15.0,-1.0,0.07666666666666666,3.556110332940677,-0.05023725089390353,0.38333333333333336,15.307062094520461
15.0,-1.0,0.08000000000000002,3.5572791832403894,-0.04936725750131689,0.4,15.310185614685281
15.0,-1.0,0.08333333333333334,3.5583520599956078,-0.04857397045567026,0.4166666666666667,15.312969690037221
15.0,-1.0,0.08666666666666667,3.559348631807066,-0.04784736179119521,0.43333333333333335,15.315378702784756
15.0,-1.0,0.09,3.560285840784733,-0.047179428601187304,0.45,15.317421965612311
15.0,-1.0,0.09333333333333332,3.5611788783232274,-0.04656408891238418,0.4666666666666667,15.319044597408492
15.0,-1.0,0.09666666666666665,3.5620415997288335,-0.045996635516889935,0.48333333333333334,15.320440744392897
15.0,-1.0,0.09999999999999998,3.562887867753706,-0.0454741813134989,0.5,15.321634895135332
15.0,-1.0,0.10333333333333332,3.56373226352217,-0.04499549515337043,0.5166666666666667,15.322609051167774
15.0,-1.0,0.10666666666666666,3.564590947510157,-0.04456096244600794,0.5333333333333333,15.32338238233342
15.0,-1.0,0.11,3.56548275775107,-0.04417271794758238,0.55,15.32396229069451
15.0,-1.0,0.11333333333333333,3.5664302716617864,-0.04383465413645694,0.5666666666666667,15.324363370148376
15.0,-1.0,0.11666666666666667,3.5674607901765407,-0.04355227399945872,0.5833333333333334,15.324605608445381
15.0,-1.0,0.12,3.568606967556823,-0.04333219432614755,0.6,15.324676014241106
15.0,-1.0,0.12333333333333334,3.5699065058085657,-0.04318092981568134,0.6166666666666667,15.324504453030272
15.0,-1.0,0.12666666666666665,3.5713996560619736,-0.04310212245800838,0.6333333333333333,15.324222667848801
15.0,-1.0,0.13,3.5731249930744577,-0.04309336334302439,0.65,15.32383784812987
15.0,-1.0,0.1333333333333333,3.575111461561189,-0.04314153564536261,0.6666666666666666,15.3233340971139
15.0,-1.0,0.13666666666666666,3.577368057393915,-0.04321889379025957,0.6833333333333333,15.322736934061368
15.0,-1.0,0.13999999999999999,3.579874444148564,-0.0432832087773174,0.7,15.322076127012906
15.0,-1.0,0.14333333333333334,3.5825775427916104,-0.043285142256772165,0.7166666666666667,15.321338577058611
15.0,-1.0,0.14666666666666667,3.5853982834311755,-0.04318261267072821,0.7333333333333333,15.320549756957064
15.0,-1.0,0.15000000000000002,3.5882500097755186,-0.042957924828553214,0.75,15.319700449928177
