Temperature [degC],Current [A],SoC,Voltage [V],Local ECM resistance [Ohm],Time [h],Cell temperature [degC]
15.0,-2.5,0.0,3.153544280490819,-0.06141771219632695,0.0,15.0
15.0,-2.5,0.008333333333333333,3.463589772503162,-0.10828337872458978,0.016666666666666666,15.124027729838758
15.0,-2.5,0.016666666666666666,3.5265132422924412,-0.08620811669495172,0.03333333333333333,15.229380508431063
15.0,-2.5,0.025,3.556889899463252,-0.06920647865038597,0.05,15.323330601537066
15.0,-2.5,0.03333333333333333,3.5739141751697208,-0.057823725365194006,0.06666666666666667,15.408162628457887
15.0,-2.5,0.041666666666666664,3.58419599025848,-0.05039385444761795,0.08333333333333333,15.48521513752371
15.0,-2.5,0.05,3.5907331490351297,-0.04551041972895878,0.1,15.555431739795324
15.0,-2.5,0.058333333333333334,3.595088750576802,-0.04222254028368991,0.11666666666666667,15.619546084197623
15.0,-2.5,0.06666666666666667,3.5981467707371038,-0.03992943256247675,0.13333333333333333,15.678158404162616
15.0,-2.5,0.075,3.6004342845688098,-0.03826282647308599,0.15,15.731779926175932
15.0,-2.5,0.08333333333333333,3.602283333713032,-0.03700231333945219,0.16666666666666666,15.780376674451531
15.0,-2.5,0.09166666666666666,3.603924679534738,-0.03602142513071751,0.18333333333333332,15.82528001826779
15.0,-2.5,0.1,3.6055692375137207,-0.03526232993312828,0.2,15.86644720641766
15.0,-2.5,0.10833333333333334,3.607484628048501,-0.03472573765814637,0.21666666666666667,15.90411344150533
15.0,-2.5,0.11666666666666667,3.6100808036059595,-0.034469068472016494,0.23333333333333334,15.938562036810652
15.0,-2.5,0.125,3.6139100202156507,-0.034566727521300855,0.25,15.970036995912153
15.0,-2.5,0.1333333333333333,3.619325118885699,-0.03494264110386922,0.26666666666666666,15.998782329936546
15.0,-2.5,0.14166666666666664,3.6258366338843993,-0.03517123416408232,0.2833333333333333,16.0250065453136
15.0,-2.5,0.14999999999999997,3.632347647932478,-0.03482346274410251,0.3,16.048927568478007
15.0,-2.5,0.1583333333333333,3.6384998694668593,-0.03416328514979874,0.31666666666666665,16.070444797038476
15.0,-2.5,0.16666666666666663,3.6448511180949454,-0.03375946521270663,0.3333333333333333,16.090212064265188
15.0,-2.5,0.17499999999999996,3.651565246478097,-0.03355008853028192,0.35,16.108221206742826
15.0,-2.5,0.1833333333333333,3.6577910100845625,-0.03299122331246292,0.36666666666666664,16.124558300142496
15.0,-2.5,0.19166666666666665,3.6628470572815788,-0.03203787726630072,0.38333333333333336,16.139336117283847
15.0,-2.5,0.2,3.667218173855637,-0.03126868109180005,0.4,16.15267005933964
15.0,-2.5,0.20833333333333334,3.6721369308705243,-0.031132340212021072,0.4166666666666667,16.164675394547828
15.0,-2.5,0.21666666666666667,3.678363068747059,-0.0314658937319436,0.43333333333333335,16.175447705006775
15.0,-2.5,0.225,3.6848350607817117,-0.03140036035514076,0.45,16.18507292716538
15.0,-2.5,0.23333333333333334,3.6899740332645106,-0.030535806714759063,0.4666666666666667,16.193533514587273
15.0,-2.5,0.24166666666666667,3.693788526677566,-0.02959671049997663,0.48333333333333334,16.20111990016835
15.0,-2.5,0.25,3.6970201315057754,-0.029034860033964452,0.5,16.20783755509217
15.0,-2.5,0.25833333333333336,3.7000732230326054,-0.028713427643944557,0.5166666666666667,16.21373867098538
15.0,-2.5,0.2666666666666666,3.7029681352968202,-0.028431061650413092,0.5333333333333333,16.218890635460923
15.0,-2.5,0.27499999999999997,3.7056296812163145,-0.028126973802650213,0.55,16.223339267863878
15.0,-2.5,0.28333333333333327,3.7080635210426296,-0.027834799488343265,0.5666666666666667,16.227142280476244
15.0,-2.5,0.29166666666666663,3.7103465564417877,-0.02758871687184197,0.5833333333333334,16.23036001776768
15.0,-2.5,0.29999999999999993,3.7125647959983525,-0.02739315137023155,0.6,16.23303809488675
