Cycle number,y100,Cp,x100,Cn,C,Qs,y0,x0,LAMn [%],LAMp [%],LLI [%],n_Li,SOH [%]
0,0.0334890335077145,5.724209905369311,0.8178919266476162,6.091706259164546,4.943232158640317,0.0140621198622952,0.8970548775910288,0.006422701386866,0.0,0.0,0.0,0.1930511078220035,100.0
5,0.0334700453746613,5.620118461261909,0.8033003665858506,6.052110242144585,4.823524810880267,0.0304871070291477,0.8917303906196298,0.0063015318172633,0.6499987907393145,1.8184421226371208,2.402131695954579,0.18841376597161968,97.57835877583025
10,0.0334664163356922,5.577235262760116,0.7993518676614866,5.985597660214818,4.747778975237612,0.0326461729448536,0.8847446485700602,0.0061513813014966,1.7418535043460914,2.567597014067091,3.919688824174783,0.18548410512375882,96.04604483200185
15,0.033464221975555,5.552780838582566,0.796656827929617,5.927275160582056,4.686415081351222,0.0322216686442676,0.8774404597532921,0.0060043013661263,2.6992617763720195,2.994807486461049,5.145516924825477,0.18311763039545922,94.80467295390523
23,0.033462724837211,5.5237945070885175,0.7946536711282609,5.842747625316717,4.608926250883359,0.0333819619417756,0.8678395730289502,0.0058251016872654,4.086845676008888,3.501188838180169,6.692111288289516,0.18013191284327923,93.23709878419079
28,0.0334621710233744,5.5054732987173765,0.7938742792091742,5.777975968766718,4.554049072633564,0.03465659048525,0.8606479233717751,0.0057005143387736,5.150121772957172,3.8212541166032334,7.785846514411332,0.17802044487261157,92.12695108146
36,0.0334621164163844,5.485342238356874,0.7937963025236816,5.688478925966527,4.483958344492293,0.0343137490312818,0.8509057962542091,0.0055436953066432,6.619283925441943,4.172936893672952,9.1806304675192,0.1753277989994133,90.7090381473333
55,0.0334648322332963,5.433445275751858,0.797433142923243,5.441201820655308,4.310662438372166,0.004218578859026,0.8268219416919306,0.0052069803117973,10.67852602923196,5.079559178022386,12.625137216739358,0.1686781405610401,87.20331758720906
79,0.033467984590012,5.40248574948701,0.8011281623715675,5.217128172501275,4.153896177727371,0.0044247795941025,0.802354080795227,0.0049245728906813,14.356865703226074,5.620411571220052,15.725710535079283,0.16269244942115144,84.0319864497309
104,0.0334767060557222,5.382732644035676,0.8093377973085619,4.96519195805156,3.995342131173229,0.0041752427629031,0.7757283457689186,0.004667572083054,18.49259063367057,5.965491604585105,18.850627353541995,0.15665976288459305,80.8244889771106
