Cycle number,y100,Cp,x100,Cn,C,Qs,y0,x0,LAMn [%],LAMp [%],LLI [%],n_Li,SOH [%]
0,0.0334936128267193,5.868638036686063,0.8204961473932261,6.196071772923979,5.044621040772559,5.588880156353518e-20,0.8930833522581847,0.0063317500702494,0.0,0.0,0.0,0.19701951845193133,100.0
32,0.0334937869953567,5.65614951013814,0.8205901365206048,5.823533567312567,4.744339174402496,0.0033935547076733,0.8722868857100733,0.0059062131665054,6.012490159319251,3.6207468448320346,5.913073921752976,0.18536960868558688,94.04748416297141
73,0.0334710722012346,5.676526778157345,0.8043220898479215,5.8927592948205225,4.705901933283033,0.0042684403658078,0.862481859464818,0.005731531869537,4.895238293218163,3.2735237260807515,6.642262138578858,0.1839329655721883,93.2855390969536
88,0.0334674677684022,5.621396041071657,0.8005553355923558,5.810851576738123,4.619302013929013,0.004224112992628,0.8552032039056473,0.0056112636389601,6.217168075250812,4.212936529205679,8.339738288854882,0.18058860623507808,91.56886070517577
118,0.0334658448218878,5.602250766904417,0.798674961225069,5.732687782779441,4.547270622372196,0.0042321518780162,0.8451522208112365,0.0054570511145878,7.478673700480121,4.539166806955963,9.741216747322555,0.17782742012499753,90.14097561778007
152,0.0334639646108565,5.588552583660476,0.7963228095442092,5.692926330632829,4.502827478388277,0.0042712864521748,0.8391873448566494,0.0053715101818405,8.120394029162636,4.772580133153815,10.605088852246958,0.17612542346383492,89.25997497125555
178,0.0334632283658247,5.574389439314888,0.7953438413312856,5.659613349863915,4.471220582917208,0.0042585242897587,0.8355637331103831,0.0053215718727689,8.658040815542467,5.01391627038108,11.221451915500246,0.17491106792469768,88.63342849302437
212,0.0334625865488096,5.56891373950296,0.7944610888588179,5.584058650637245,4.407376913483233,0.0043446432795551,0.8248874711218293,0.0051826823757002,9.877437588136909,5.10722070963423,12.456357055266151,0.17247806376499275,87.36784939564588
253,0.0334611490956387,5.531831239543736,0.7923751763695169,5.460852685528302,4.299656013252804,0.0043358516799786,0.8107184129320963,0.0050153516580322,11.865890427681746,5.739096448560598,14.54941292366424,0.16835433517214493,85.23248780238075
287,0.0334596687053876,5.517801457798156,0.7900472038540374,5.397891043525572,4.238053160449576,0.0043626821771402,0.8015288340900995,0.0049159134526032,12.88204460261987,5.978160123264631,15.741232248122328,0.16600621847828056,84.0113286250049
321,0.03345867091071,5.500220385415875,0.7883593086648093,5.332244600268984,4.177971216067894,0.0043707000295714,0.7930593638476704,0.0048297579279326,13.941529477269876,6.27773682696281,16.90511434744595,0.16371314357084493,82.82031855911337
355,0.0334581550661562,5.492932429126957,0.7874442105258603,5.311565759361613,4.157053772765926,0.0045235300083128,0.7902586120902827,0.0048023378465781,14.27527062271199,6.401921624923757,17.310568082859646,0.16291432057378752,82.40567010221433
389,0.0334583078308174,5.5015995716034105,0.7877185039779279,5.269854683017922,4.126194772572065,0.0046139814284975,0.7834574160664443,0.0047377538884224,14.94845643902164,6.25423586849656,17.89970421020245,0.16175360741267036,81.7939492227975
423,0.0334575137939281,5.485526661846552,0.7862631261654643,5.2137711717882,4.075032643711737,0.0046201357456645,0.7763274139722984,0.0046728895701561,15.853602687888536,6.5281138902178455,18.89031111178059,0.15980191846542954,80.7797575036016
453,0.0334572943952536,5.460817090214582,0.785846400393307,5.157366467605388,4.029027229088976,0.0044958119452979,0.7712639563888816,0.0046284562359102,16.76393275264494,6.94915828718875,19.78656768084141,0.15803611808897208,79.86778781844733
