Cycle number,y100,Cp,x100,Cn,C,Qs,y0,x0,LAMn [%],LAMp [%],LLI [%],n_Li,SOH [%]
0,0.033482742841579,5.859877764681251,0.8138582317499788,6.255305250620735,5.050988889630874,1.5592381947207293e-17,0.8954442192522775,0.0063854247067657,0.0,0.0,0.0,0.19727030838743045,100.0
41,0.0334888011655186,5.650603942648277,0.817753019672659,5.799382286617277,4.708786309353308,0.0036209151231891,0.8668132311106891,0.0058068370215585,7.288580584588011,3.5713001266735045,6.722771861618371,0.18400827560383243,93.22503795286364
82,0.0334643408202454,5.67848099279341,0.7968097451199777,5.860055776094037,4.636940670836963,0.0041760537619716,0.8500455139758356,0.0055304727019137,6.318628087533796,3.095572624076881,8.09058517740896,0.18130998605760806,91.80263057707558
109,0.033460532914868,5.615313934003222,0.7914299752654826,5.733341957756649,4.506987627522766,0.0042496104965988,0.8360848706622115,0.005328664593571,8.344329684187501,4.173531266335761,10.624018792030776,0.17631227375325276,89.22980679635066
150,0.033457914186648,5.59388008327221,0.787006522951645,5.636565930716052,4.407050788608216,0.0044334779367084,0.8212922479591833,0.0051384772693765,9.891432873612091,4.5393042669297,12.558078318774724,0.17249694856044848,87.25124693216823
191,0.0334555935678524,5.579346398300232,0.7823862741981453,5.58739626358922,4.343402922991028,0.0044119091323219,0.8119343996721411,0.0050290369291133,10.67748031904976,4.787324542362336,13.78768955181996,0.17007129068905363,85.99113991138562
232,0.0334540171671302,5.563478078353231,0.778737260761355,5.52758780704105,4.27732210769483,0.0044968335699323,0.8022756153571786,0.0049237534939768,11.633604027676691,5.05812063375255,15.064433827846546,0.16755265331841715,84.6828651014399
273,0.0334526275938166,5.559519458854898,0.7750628056436146,5.450207637407833,4.1981676056051125,0.0047436017050442,0.7885840084038075,0.004786169430577,12.870636698872673,5.125675276652986,16.585588474021375,0.16455186685685833,83.11575608933708
314,0.0334510594768095,5.51834635881356,0.7702246750480466,5.328614895428413,4.079500309368568,0.0048587934910232,0.772712433104263,0.0046410497670189,14.81447056641022,5.828302561636589,18.88188911675406,0.16002194749743706,80.76636869551098
355,0.0334498565444536,5.4969787618951145,0.7658344413607748,5.2474408378918165,3.994871855553665,0.0049081708413917,0.7601894035927327,0.0045353664466452,16.112153961293963,6.19294492751038,20.51379583378382,0.15680268008415726,79.09088582148138
396,0.0334488229699118,5.476916183574619,0.7614065638745583,5.17920565920977,3.920442790457019,0.004901311438171,0.749260907554026,0.0044482485611652,17.202990874093317,6.535316886895226,21.94872171395872,0.15397199737520512,77.61733149928834
437,0.0334481794426215,5.472104863901858,0.7582399776240734,5.153837061046146,3.885150596286522,0.0049846179358935,0.743440164778267,0.0044034573251761,17.608544194790277,6.6174230308451705,22.625843280540117,0.1526362375726522,76.91861299204814
478,0.0334477295257027,5.482890855293502,0.7557870804580963,5.115661214712138,3.8441640285052094,0.0051029370313817,0.7345676551200322,0.0043370005642651,18.218839692843225,6.433357904834303,23.40388899999317,0.151101384382492,76.10715668761134
519,0.0334472338779545,5.4639239952347225,0.7528047801735749,5.052305022663504,3.781817920509619,0.0050795591922199,0.7255904488655484,0.0042716050099149,19.2316790269804,6.757031210327069,24.606588973879997,0.1487288144350299,74.87282199874318
560,0.0334467532109419,5.43269368493101,0.7495666454030663,4.989613660302717,3.719004320935536,0.0049082530922653,0.7180066670619956,0.0042174913144698,20.233890107799603,7.289982776176174,25.82461272183369,0.1463260152312095,73.62923186329401
