Cycle number,y100,Cp,x100,Cn,C,Qs,y0,x0,LAMn [%],LAMp [%],LLI [%],n_Li,SOH [%]
0,0.0334830205579581,5.912306317032622,0.8140498997478768,6.300969728319612,5.089238576952611,0.0,0.8942703857679009,0.0063585766045348,0.0,0.0,0.0,0.19876758381002385,100.0
41,0.0334795062221909,5.641064398465471,0.8115274403405804,5.973979931724739,4.811099376014598,0.0042975150618382,0.8863503540223603,0.0061850336034369,5.189515434826197,4.587751446262811,5.450393793775843,0.18793396775800408,94.53475806385637
59,0.0334815509030532,5.5793912692963366,0.8130225738214863,5.784955831977874,4.669336841289868,0.0042636413032935,0.8703715655871744,0.0058708898831452,8.189436207295541,5.6308829394918,8.206072788838314,0.18245657120195813,91.74922280978669
98,0.0334775905424054,5.537607635094746,0.8100482873278259,5.662184432413101,4.554798446488179,0.0044138905614738,0.8559985683058018,0.0056240406688342,10.13788866554144,6.337606034694376,10.42255301552223,0.17805092700975153,89.4986229789909
134,0.0334777110957595,5.517928827654534,0.8101437069497311,5.536774758705598,4.455703033680926,0.0042761500217081,0.8409732719935394,0.0053966786052744,12.12821204614507,6.670450890576085,12.331932329232565,0.17425569988212106,87.55146700842938
175,0.0334723423803877,5.492462762169055,0.8055351893733276,5.48617076181752,4.390311637508595,0.0020663292906653,0.8328062345913922,0.0052845540733568,12.93132647249503,7.101180695831855,13.592647703274396,0.17174980639441664,86.2665715337219
216,0.0334771213301868,5.481365968230665,0.8096738552768593,5.3190210097983455,4.279781656692648,0.0021146032235607,0.8142645530575601,0.0050555526214045,15.58408881267772,7.288870462622543,15.713371620515748,0.1675344947048347,84.09473425109776
257,0.0334804159795912,5.454160316542743,0.8122026974102701,5.12535390106754,4.1381160461547655,0.0021555492254613,0.7921885957893505,0.0048211729280576,18.65769679813386,7.749023408513489,18.430314805800386,0.16213409238195334,81.31110348991795
298,0.0334865535176931,5.363900093394308,0.8163714650483732,4.823339627042094,3.915630320583508,0.0028014499555699,0.7634834312383729,0.0045625062451212,23.45083637898357,9.27567338753108,22.713533807052112,0.15362044146387346,76.93941365445185
339,0.0334994712249318,5.353636909816872,0.8235039673744837,4.60902071051694,3.775415748657556,0.0022151489220388,0.7387052616539843,0.0043677591030064,26.8522003874774,9.449263574289002,25.385908872009168,0.14830862611691673,74.18429479323487
380,0.0334955463719046,5.229230650585318,0.8215254721374922,4.278276830738391,3.497140835000549,0.0019493554859219,0.702263299924544,0.0041073915975811,32.101295273491935,11.553455281561575,30.73614920399813,0.13767408268099288,68.71638619651046
